[2025-08-19 00:26:02,774][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:03,240][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:03,968][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:04,292][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:04,941][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:05,264][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:05,896][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:06,252][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:06,927][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:07,238][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:07,984][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:08,259][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:09,152][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:09,486][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:10,461][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:10,828][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:11,892][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:12,214][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:13,410][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
[2025-08-19 00:26:13,749][httpx][INFO] - HTTP Request: POST https://api-ai-sandbox.princeton.edu/openai/deployments/gpt-4o-mini/chat/completions?api-version=2025-03-01-preview "HTTP/1.1 200 OK"
